date,region,state,cases,deaths
2020-12-03,Norte,TO,82651.0,1173.0
2020-12-04,Norte,AC,37152.0,731.0
2020-12-04,Nordeste,AL,95890.0,2341.0
2020-12-04,Norte,AM,181631.0,4936.0
2020-12-04,Norte,AP,60751.0,823.0
2020-12-04,Nordeste,BA,410647.0,8301.0
2020-12-04,Nordeste,CE,299748.0,9683.0
2020-12-04,Centro-Oeste,DF,232781.0,3968.0
2020-12-04,Sudeste,ES,195328.0,4328.0
2020-12-04,Centro-Oeste,GO,284988.0,6438.0
2020-12-04,Nordeste,MA,194800.0,4330.0
2020-12-04,Sudeste,MG,430241.0,10140.0
2020-12-04,Centro-Oeste,MS,103433.0,1818.0
2020-12-04,Centro-Oeste,MT,160967.0,4123.0
2020-12-04,Norte,PA,273753.0,6939.0
2020-12-04,Nordeste,PB,148003.0,3338.0
2020-12-04,Nordeste,PE,188132.0,9119.0
2020-12-04,Nordeste,PI,129825.0,2658.0
2020-12-04,Sul,PR,294680.0,6304.0
2020-12-04,Sudeste,RJ,367641.0,23017.0
2020-12-04,Nordeste,RN,97098.0,2715.0
2020-12-04,Norte,RO,82064.0,1589.0
2020-12-04,Norte,RR,62585.0,735.0
2020-12-04,Sul,RS,342035.0,7104.0
2020-12-04,Sul,SC,380825.0,3939.0
2020-12-04,Nordeste,SE,91793.0,2324.0
2020-12-04,Sudeste,SP,1275944.0,42788.0
2020-12-04,Norte,TO,82995.0,1175.0
2020-12-05,Norte,AC,37277.0,732.0
2020-12-05,Nordeste,AL,96292.0,2343.0
2020-12-05,Norte,AM,182337.0,4946.0
2020-12-05,Norte,AP,61053.0,826.0
2020-12-05,Nordeste,BA,412942.0,8329.0
2020-12-05,Nordeste,CE,300268.0,9693.0
2020-12-05,Centro-Oeste,DF,233376.0,3978.0
2020-12-05,Sudeste,ES,197091.0,4337.0
2020-12-05,Centro-Oeste,GO,285953.0,6455.0
2020-12-05,Nordeste,MA,195020.0,4335.0
2020-12-05,Sudeste,MG,435464.0,10196.0
2020-12-05,Centro-Oeste,MS,104727.0,1827.0
2020-12-05,Centro-Oeste,MT,161351.0,4130.0
2020-12-05,Norte,PA,274545.0,6944.0
2020-12-05,Nordeste,PB,148712.0,3345.0
2020-12-05,Nordeste,PE,189650.0,9140.0
2020-12-05,Nordeste,PI,130539.0,2666.0
2020-12-05,Sul,PR,297519.0,6364.0
2020-12-05,Sudeste,RJ,370267.0,23099.0
2020-12-05,Nordeste,RN,97581.0,2725.0
2020-12-05,Norte,RO,82408.0,1593.0
2020-12-05,Norte,RR,62933.0,739.0
2020-12-05,Sul,RS,346801.0,7166.0
2020-12-05,Sul,SC,384643.0,3980.0
2020-12-05,Nordeste,SE,91854.0,2329.0
2020-12-05,Sudeste,SP,1284882.0,42969.0
2020-12-05,Norte,TO,83300.0,1179.0
2020-12-06,Norte,AC,37321.0,732.0
2020-12-06,Nordeste,AL,96624.0,2346.0
2020-12-06,Norte,AM,182668.0,4951.0
2020-12-06,Norte,AP,61177.0,827.0
2020-12-06,Nordeste,BA,416964.0,8359.0
2020-12-06,Nordeste,CE,300268.0,9693.0
2020-12-06,Centro-Oeste,DF,233731.0,3985.0
2020-12-06,Sudeste,ES,198611.0,4349.0
2020-12-06,Centro-Oeste,GO,286019.0,6456.0
2020-12-06,Nordeste,MA,195086.0,4339.0
2020-12-06,Sudeste,MG,438475.0,10249.0
2020-12-06,Centro-Oeste,MS,105223.0,1833.0
2020-12-06,Centro-Oeste,MT,161554.0,4135.0
2020-12-06,Norte,PA,275049.0,6950.0
2020-12-06,Nordeste,PB,149385.0,3359.0
2020-12-06,Nordeste,PE,190415.0,9148.0
2020-12-06,Nordeste,PI,130984.0,2673.0
2020-12-06,Sul,PR,298752.0,6376.0
2020-12-06,Sudeste,RJ,371075.0,23131.0
2020-12-06,Nordeste,RN,97955.0,2728.0
2020-12-06,Norte,RO,82909.0,1596.0
2020-12-06,Norte,RR,63151.0,739.0
2020-12-06,Sul,RS,349035.0,7183.0
2020-12-06,Sul,SC,387211.0,4011.0
2020-12-06,Nordeste,SE,94451.0,2333.0
2020-12-06,Sudeste,SP,1287557.0,43015.0
2020-12-06,Norte,TO,83411.0,1182.0
2020-12-07,Norte,AC,37428.0,736.0
2020-12-07,Nordeste,AL,96776.0,2349.0
2020-12-07,Norte,AM,182875.0,4964.0
2020-12-07,Norte,AP,61393.0,831.0
2020-12-07,Nordeste,BA,418525.0,8386.0
2020-12-07,Nordeste,CE,300519.0,9704.0
2020-12-07,Centro-Oeste,DF,234376.0,4001.0
2020-12-07,Sudeste,ES,200266.0,4376.0
2020-12-07,Centro-Oeste,GO,286374.0,6463.0
2020-12-07,Nordeste,MA,195221.0,4344.0
2020-12-07,Sudeste,MG,439346.0,10254.0
2020-12-07,Centro-Oeste,MS,105246.0,1841.0
2020-12-07,Centro-Oeste,MT,162162.0,4147.0
2020-12-07,Norte,PA,275551.0,6954.0
2020-12-07,Nordeste,PB,149989.0,3367.0
2020-12-07,Nordeste,PE,191161.0,9170.0
2020-12-07,Nordeste,PI,131454.0,2680.0
2020-12-07,Sul,PR,301458.0,6414.0
2020-12-07,Sudeste,RJ,371376.0,23151.0
2020-12-07,Nordeste,RN,98553.0,2741.0
2020-12-07,Norte,RO,83392.0,1604.0
2020-12-07,Norte,RR,63257.0,739.0
2020-12-07,Sul,RS,350569.0,7235.0
2020-12-07,Sul,SC,390667.0,4041.0
2020-12-07,Nordeste,SE,95174.0,2337.0
2020-12-07,Sudeste,SP,1288673.0,43040.0
2020-12-07,Norte,TO,83544.0,1184.0
2020-12-08,Norte,AC,37556.0,737.0
2020-12-08,Nordeste,AL,96965.0,2352.0
2020-12-08,Norte,AM,183830.0,4969.0
2020-12-08,Norte,AP,61607.0,834.0
2020-12-08,Nordeste,BA,421816.0,8414.0
2020-12-08,Nordeste,CE,304942.0,9738.0
2020-12-08,Centro-Oeste,DF,235480.0,4011.0
2020-12-08,Sudeste,ES,202667.0,4407.0
2020-12-08,Centro-Oeste,GO,287858.0,6486.0
2020-12-08,Nordeste,MA,195589.0,4349.0
2020-12-08,Sudeste,MG,441960.0,10258.0
2020-12-08,Centro-Oeste,MS,107235.0,1852.0
2020-12-08,Centro-Oeste,MT,162923.0,4159.0
2020-12-08,Norte,PA,276221.0,6959.0
2020-12-08,Nordeste,PB,150575.0,3380.0
2020-12-08,Nordeste,PE,192397.0,9186.0
2020-12-08,Nordeste,PI,132095.0,2691.0
2020-12-08,Sul,PR,306034.0,6481.0
2020-12-08,Sudeste,RJ,374753.0,23270.0
2020-12-08,Nordeste,RN,98831.0,2753.0
2020-12-08,Norte,RO,83959.0,1610.0
2020-12-08,Norte,RR,63328.0,739.0
2020-12-08,Sul,RS,354683.0,7316.0
2020-12-08,Sul,SC,396902.0,4132.0
2020-12-08,Nordeste,SE,95493.0,2341.0
2020-12-08,Sudeste,SP,1296596.0,43282.0
2020-12-08,Norte,TO,83948.0,1187.0
2020-12-09,Norte,AC,37672.0,742.0
2020-12-09,Nordeste,AL,97240.0,2355.0
2020-12-09,Norte,AM,184268.0,4973.0
2020-12-09,Norte,AP,61925.0,839.0
2020-12-09,Nordeste,BA,425511.0,8442.0
2020-12-09,Nordeste,CE,307488.0,9762.0
2020-12-09,Centro-Oeste,DF,236322.0,4032.0
2020-12-09,Sudeste,ES,205066.0,4435.0
2020-12-09,Centro-Oeste,GO,288819.0,6504.0
2020-12-09,Nordeste,MA,195958.0,4355.0
2020-12-09,Sudeste,MG,445856.0,10342.0
2020-12-09,Centro-Oeste,MS,108549.0,1870.0
2020-12-09,Centro-Oeste,MT,163861.0,4165.0
2020-12-09,Norte,PA,277020.0,6963.0
2020-12-09,Nordeste,PB,151312.0,3391.0
2020-12-09,Nordeste,PE,193530.0,9200.0
2020-12-09,Nordeste,PI,132718.0,2695.0
2020-12-09,Sul,PR,311083.0,6550.0
2020-12-09,Sudeste,RJ,378084.0,23430.0
2020-12-09,Nordeste,RN,99841.0,2759.0
2020-12-09,Norte,RO,84405.0,1617.0
2020-12-09,Norte,RR,63460.0,740.0
2020-12-09,Sul,RS,359544.0,7388.0
2020-12-09,Sul,SC,402464.0,4183.0
2020-12-09,Nordeste,SE,96346.0,2346.0
2020-12-09,Sudeste,SP,1306380.0,43461.0
2020-12-09,Norte,TO,84281.0,1190.0
2020-12-10,Norte,AC,37902.0,744.0
2020-12-10,Nordeste,AL,97554.0,2358.0
2020-12-10,Norte,AM,185089.0,4978.0
2020-12-10,Norte,AP,62221.0,842.0
2020-12-10,Nordeste,BA,430339.0,8470.0
2020-12-10,Nordeste,CE,308797.0,9768.0
2020-12-10,Centro-Oeste,DF,237114.0,4043.0
2020-12-10,Sudeste,ES,206608.0,4462.0
2020-12-10,Centro-Oeste,GO,290814.0,6520.0
2020-12-10,Nordeste,MA,196446.0,4362.0
2020-12-10,Sudeste,MG,450340.0,10412.0
2020-12-10,Centro-Oeste,MS,109785.0,1888.0
2020-12-10,Centro-Oeste,MT,164599.0,4176.0
2020-12-10,Norte,PA,278066.0,6972.0
2020-12-10,Nordeste,PB,152073.0,3407.0
2020-12-10,Nordeste,PE,195118.0,9229.0
2020-12-10,Nordeste,PI,133336.0,2704.0
2020-12-10,Sul,PR,315047.0,6595.0
2020-12-10,Sudeste,RJ,381644.0,23546.0
2020-12-10,Nordeste,RN,101209.0,2770.0
2020-12-10,Norte,RO,84919.0,1628.0
2020-12-10,Norte,RR,63832.0,744.0
2020-12-10,Sul,RS,363979.0,7452.0
2020-12-10,Sul,SC,407548.0,4224.0
2020-12-10,Nordeste,SE,96990.0,2351.0
2020-12-10,Sudeste,SP,1316164.0,43661.0
2020-12-10,Norte,TO,84637.0,1192.0
2020-12-11,Norte,AC,38150.0,747.0
2020-12-11,Nordeste,AL,97940.0,2361.0
2020-12-11,Norte,AM,185932.0,4987.0
2020-12-11,Norte,AP,62764.0,846.0
2020-12-11,Nordeste,BA,434178.0,8500.0
2020-12-11,Nordeste,CE,309811.0,9772.0
2020-12-11,Centro-Oeste,DF,237945.0,4051.0
2020-12-11,Sudeste,ES,208924.0,4496.0
2020-12-11,Centro-Oeste,GO,292689.0,6534.0
2020-12-11,Nordeste,MA,196848.0,4368.0
2020-12-11,Sudeste,MG,456513.0,10478.0
2020-12-11,Centro-Oeste,MS,111335.0,1897.0
2020-12-11,Centro-Oeste,MT,165450.0,4185.0
2020-12-11,Norte,PA,278858.0,6980.0
2020-12-11,Nordeste,PB,152962.0,3420.0
2020-12-11,Nordeste,PE,197063.0,9244.0
2020-12-11,Nordeste,PI,133870.0,2714.0
2020-12-11,Sul,PR,320088.0,6642.0
2020-12-11,Sudeste,RJ,384942.0,23630.0
2020-12-11,Nordeste,RN,102340.0,2786.0
2020-12-11,Norte,RO,85253.0,1634.0
2020-12-11,Norte,RR,64208.0,748.0
2020-12-11,Sul,RS,369142.0,7513.0
2020-12-11,Sul,SC,411801.0,4284.0
2020-12-11,Nordeste,SE,97562.0,2356.0
2020-12-11,Sudeste,SP,1324955.0,43802.0
2020-12-11,Norte,TO,84963.0,1195.0
2020-12-12,Norte,AC,38363.0,749.0
2020-12-12,Nordeste,AL,98169.0,2364.0
2020-12-12,Norte,AM,186274.0,4998.0
2020-12-12,Norte,AP,63042.0,849.0
2020-12-12,Nordeste,BA,437045.0,8527.0
2020-12-12,Nordeste,CE,309999.0,9774.0
2020-12-12,Centro-Oeste,DF,238634.0,4059.0
2020-12-12,Sudeste,ES,210323.0,4511.0
2020-12-12,Centro-Oeste,GO,292689.0,6534.0
2020-12-12,Nordeste,MA,197006.0,4375.0
2020-12-12,Sudeste,MG,461165.0,10556.0
2020-12-12,Centro-Oeste,MS,112876.0,1913.0
2020-12-12,Centro-Oeste,MT,165871.0,4194.0
2020-12-12,Norte,PA,279600.0,6989.0
2020-12-12,Nordeste,PB,153556.0,3430.0
2020-12-12,Nordeste,PE,198426.0,9271.0
2020-12-12,Nordeste,PI,134429.0,2720.0
2020-12-12,Sul,PR,324449.0,6701.0
2020-12-12,Sudeste,RJ,388431.0,23718.0
2020-12-12,Nordeste,RN,102846.0,2790.0
2020-12-12,Norte,RO,85410.0,1638.0
2020-12-12,Norte,RR,64453.0,750.0
2020-12-12,Sul,RS,372699.0,7578.0
2020-12-12,Sul,SC,416790.0,4334.0
2020-12-12,Nordeste,SE,98472.0,2361.0
2020-12-12,Sudeste,SP,1333555.0,43971.0
2020-12-12,Norte,TO,85272.0,1198.0
2020-12-13,Norte,AC,38412.0,750.0
2020-12-13,Nordeste,AL,98604.0,2368.0
2020-12-13,Norte,AM,186828.0,5001.0
2020-12-13,Norte,AP,63313.0,849.0
2020-12-13,Nordeste,BA,438230.0,8547.0
2020-12-13,Nordeste,CE,311144.0,9784.0
2020-12-13,Centro-Oeste,DF,239096.0,4066.0
2020-12-13,Sudeste,ES,210635.0,4512.0
2020-12-13,Centro-Oeste,GO,292689.0,6534.0
2020-12-13,Nordeste,MA,197056.0,4380.0
2020-12-13,Sudeste,MG,464643.0,10612.0
2020-12-13,Centro-Oeste,MS,113298.0,1931.0
2020-12-13,Centro-Oeste,MT,166111.0,4202.0
2020-12-13,Norte,PA,280272.0,6998.0
2020-12-13,Nordeste,PB,153649.0,3439.0
2020-12-13,Nordeste,PE,198684.0,9284.0
2020-12-13,Nordeste,PI,134717.0,2722.0
2020-12-13,Sul,PR,326927.0,6705.0
2020-12-13,Sudeste,RJ,389125.0,23722.0
2020-12-13,Nordeste,RN,103916.0,2796.0
2020-12-13,Norte,RO,85854.0,1642.0
2020-12-13,Norte,RR,64630.0,750.0
2020-12-13,Sul,RS,376590.0,7587.0
2020-12-13,Sul,SC,418070.0,4365.0
2020-12-13,Nordeste,SE,99151.0,2365.0
2020-12-13,Sudeste,SP,1334495.0,44018.0
2020-12-13,Norte,TO,85385.0,1201.0
2020-12-14,Norte,AC,38628.0,753.0
2020-12-14,Nordeste,AL,98920.0,2372.0
2020-12-14,Norte,AM,187279.0,5011.0
2020-12-14,Norte,AP,63601.0,854.0
2020-12-14,Nordeste,BA,440669.0,8572.0
2020-12-14,Nordeste,CE,311622.0,9786.0
2020-12-14,Centro-Oeste,DF,240132.0,4086.0
2020-12-14,Sudeste,ES,211453.0,4523.0
2020-12-14,Centro-Oeste,GO,294146.0,6549.0
2020-12-14,Nordeste,MA,197267.0,4386.0
2020-12-14,Sudeste,MG,465623.0,10621.0
2020-12-14,Centro-Oeste,MS,113981.0,1949.0
2020-12-14,Centro-Oeste,MT,166784.0,4215.0
2020-12-14,Norte,PA,280714.0,7003.0
2020-12-14,Nordeste,PB,153917.0,3452.0
2020-12-14,Nordeste,PE,199046.0,9299.0
2020-12-14,Nordeste,PI,134892.0,2723.0
2020-12-14,Sul,PR,329297.0,6744.0
2020-12-14,Sudeste,RJ,389893.0,23740.0
2020-12-14,Nordeste,RN,104299.0,2805.0
2020-12-14,Norte,RO,86118.0,1645.0
2020-12-14,Norte,RR,64675.0,750.0
2020-12-14,Sul,RS,378893.0,7681.0
2020-12-14,Sul,SC,422681.0,4420.0
2020-12-14,Nordeste,SE,99753.0,2370.0
2020-12-14,Sudeste,SP,1336808.0,44050.0
2020-12-14,Norte,TO,85549.0,1203.0
2020-12-15,Norte,AC,38712.0,755.0
2020-12-15,Nordeste,AL,99230.0,2376.0
2020-12-15,Norte,AM,187930.0,5026.0
2020-12-15,Norte,AP,63601.0,854.0
2020-12-15,Nordeste,BA,444754.0,8602.0
2020-12-15,Nordeste,CE,311858.0,9802.0
2020-12-15,Centro-Oeste,DF,240869.0,4095.0
2020-12-15,Sudeste,ES,215026.0,4562.0
2020-12-15,Centro-Oeste,GO,295655.0,6586.0
2020-12-15,Nordeste,MA,197684.0,4393.0
2020-12-15,Sudeste,MG,469845.0,10629.0
2020-12-15,Centro-Oeste,MS,114631.0,1967.0
2020-12-15,Centro-Oeste,MT,167782.0,4225.0
2020-12-15,Norte,PA,281667.0,7013.0
2020-12-15,Nordeste,PB,154734.0,3469.0
2020-12-15,Nordeste,PE,199780.0,9324.0
2020-12-15,Nordeste,PI,135239.0,2735.0
2020-12-15,Sul,PR,336825.0,6859.0
2020-12-15,Sudeste,RJ,391350.0,23887.0
2020-12-15,Nordeste,RN,104855.0,2821.0
2020-12-15,Norte,RO,86909.0,1655.0
2020-12-15,Norte,RR,64734.0,756.0
2020-12-15,Sul,RS,382251.0,7766.0
2020-12-15,Sul,SC,426107.0,4504.0
2020-12-15,Nordeste,SE,100371.0,2374.0
2020-12-15,Sudeste,SP,1341220.0,44282.0
2020-12-15,Norte,TO,85731.0,1206.0
2020-12-16,Norte,AC,38938.0,756.0
2020-12-16,Nordeste,AL,100003.0,2381.0
2020-12-16,Norte,AM,188918.0,5036.0
2020-12-16,Norte,AP,64303.0,861.0
2020-12-16,Nordeste,BA,449570.0,8628.0
2020-12-16,Nordeste,CE,314923.0,9857.0
2020-12-16,Centro-Oeste,DF,241400.0,4107.0
2020-12-16,Sudeste,ES,218828.0,4610.0
2020-12-16,Centro-Oeste,GO,296836.0,6586.0
2020-12-16,Nordeste,MA,198147.0,4401.0
2020-12-16,Sudeste,MG,474670.0,10765.0
2020-12-16,Centro-Oeste,MS,116612.0,1978.0
2020-12-16,Centro-Oeste,MT,168826.0,4234.0
2020-12-16,Norte,PA,282719.0,7018.0
2020-12-16,Nordeste,PB,156122.0,3487.0
2020-12-16,Nordeste,PE,201851.0,9339.0
2020-12-16,Nordeste,PI,135769.0,2743.0
2020-12-16,Sul,PR,356992.0,7057.0
2020-12-16,Sudeste,RJ,395386.0,24109.0
2020-12-16,Nordeste,RN,106095.0,2828.0
2020-12-16,Norte,RO,87397.0,1668.0
2020-12-16,Norte,RR,64789.0,759.0
2020-12-16,Sul,RS,388704.0,7862.0
2020-12-16,Sul,SC,433138.0,4517.0
2020-12-16,Nordeste,SE,101148.0,2381.0
2020-12-16,Sudeste,SP,1341220.0,44282.0
2020-12-16,Norte,TO,86180.0,1208.0
2020-12-17,Norte,AC,39166.0,756.0
2020-12-17,Nordeste,AL,100299.0,2386.0
2020-12-17,Norte,AM,189812.0,5049.0
2020-12-17,Norte,AP,64549.0,864.0
2020-12-17,Nordeste,BA,454433.0,8657.0
2020-12-17,Nordeste,CE,316120.0,9883.0
2020-12-17,Centro-Oeste,DF,242299.0,4123.0
2020-12-17,Sudeste,ES,221308.0,4642.0
2020-12-17,Centro-Oeste,GO,298552.0,6633.0
2020-12-17,Nordeste,MA,198500.0,4408.0
2020-12-17,Sudeste,MG,480342.0,10843.0
2020-12-17,Centro-Oeste,MS,118003.0,1993.0
2020-12-17,Centro-Oeste,MT,169730.0,4245.0
2020-12-17,Norte,PA,283839.0,7035.0
2020-12-17,Nordeste,PB,157396.0,3507.0
2020-12-17,Nordeste,PE,203497.0,9361.0
2020-12-17,Nordeste,PI,136423.0,2749.0
2020-12-17,Sul,PR,363373.0,7112.0
2020-12-17,Sudeste,RJ,398879.0,24204.0
2020-12-17,Nordeste,RN,106371.0,2838.0
2020-12-17,Norte,RO,87863.0,1681.0
2020-12-17,Norte,RR,65187.0,760.0
2020-12-17,Sul,RS,394816.0,7944.0
2020-12-17,Sul,SC,438643.0,4598.0
2020-12-17,Nordeste,SE,101706.0,2387.0
2020-12-17,Sudeste,SP,1361524.0,44681.0
2020-12-17,Norte,TO,86585.0,1210.0
2020-12-18,Norte,AC,39341.0,757.0
2020-12-18,Nordeste,AL,100611.0,2391.0
2020-12-18,Norte,AM,190968.0,5062.0
2020-12-18,Norte,AP,64549.0,864.0
2020-12-18,Nordeste,BA,457442.0,8685.0
2020-12-18,Nordeste,CE,317051.0,9903.0
2020-12-18,Centro-Oeste,DF,243212.0,4132.0
2020-12-18,Sudeste,ES,223262.0,4671.0
2020-12-18,Centro-Oeste,GO,299682.0,6651.0
2020-12-18,Nordeste,MA,198843.0,4413.0
2020-12-18,Sudeste,MG,485906.0,10918.0
2020-12-18,Centro-Oeste,MS,119079.0,2009.0
2020-12-18,Centro-Oeste,MT,170594.0,4257.0
2020-12-18,Norte,PA,284774.0,7042.0
2020-12-18,Nordeste,PB,158449.0,3523.0
2020-12-18,Nordeste,PE,205262.0,9383.0
2020-12-18,Nordeste,PI,137027.0,2755.0
2020-12-18,Sul,PR,367857.0,7153.0
2020-12-18,Sudeste,RJ,402480.0,24351.0
2020-12-18,Nordeste,RN,106927.0,2854.0
2020-12-18,Norte,RO,88410.0,1689.0
2020-12-18,Norte,RR,65391.0,763.0
2020-12-18,Sul,RS,400537.0,8007.0
2020-12-18,Sul,SC,443750.0,4652.0
2020-12-18,Nordeste,SE,101810.0,2394.0
2020-12-18,Sudeste,SP,1371445.0,44878.0
2020-12-18,Norte,TO,86971.0,1212.0
2020-12-19,Norte,AC,39869.0,758.0
2020-12-19,Nordeste,AL,100970.0,2396.0
2020-12-19,Norte,AM,191674.0,5076.0
2020-12-19,Norte,AP,65109.0,875.0
2020-12-19,Nordeste,BA,461317.0,8714.0
2020-12-19,Nordeste,CE,317406.0,9909.0
2020-12-19,Centro-Oeste,DF,243834.0,4138.0
2020-12-19,Sudeste,ES,225500.0,4694.0
2020-12-19,Centro-Oeste,GO,300276.0,6663.0
2020-12-19,Nordeste,MA,199094.0,4420.0
2020-12-19,Sudeste,MG,491158.0,11001.0
2020-12-19,Centro-Oeste,MS,120395.0,2032.0
2020-12-19,Centro-Oeste,MT,171060.0,4261.0
2020-12-19,Norte,PA,285632.0,7051.0
2020-12-19,Nordeste,PB,159109.0,3529.0
2020-12-19,Nordeste,PE,207008.0,9418.0
2020-12-19,Nordeste,PI,137607.0,2764.0
2020-12-19,Sul,PR,371407.0,7211.0
2020-12-19,Sudeste,RJ,403660.0,24454.0
2020-12-19,Nordeste,RN,107654.0,2863.0
2020-12-19,Norte,RO,88822.0,1697.0
2020-12-19,Norte,RR,65564.0,766.0
2020-12-19,Sul,RS,405598.0,8072.0
2020-12-19,Sul,SC,447736.0,4668.0
2020-12-19,Nordeste,SE,103042.0,2401.0
2020-12-19,Sudeste,SP,1383891.0,45029.0
2020-12-19,Norte,TO,87295.0,1214.0
2020-12-20,Norte,AC,39996.0,765.0
2020-12-20,Nordeste,AL,101277.0,2402.0
2020-12-20,Norte,AM,191976.0,5085.0
2020-12-20,Norte,AP,65215.0,875.0
2020-12-20,Nordeste,BA,462961.0,8744.0
2020-12-20,Nordeste,CE,318486.0,9916.0
2020-12-20,Centro-Oeste,DF,244243.0,4145.0
2020-12-20,Sudeste,ES,226989.0,4707.0
2020-12-20,Centro-Oeste,GO,300284.0,6663.0
2020-12-20,Nordeste,MA,199105.0,4426.0
2020-12-20,Sudeste,MG,494643.0,11132.0
2020-12-20,Centro-Oeste,MS,121461.0,2051.0
2020-12-20,Centro-Oeste,MT,171314.0,4271.0
2020-12-20,Norte,PA,286130.0,7057.0
2020-12-20,Nordeste,PB,159436.0,3539.0
2020-12-20,Nordeste,PE,207426.0,9435.0
2020-12-20,Nordeste,PI,137944.0,2765.0
2020-12-20,Sul,PR,373062.0,7252.0
2020-12-20,Sudeste,RJ,406820.0,24473.0
2020-12-20,Nordeste,RN,108934.0,2869.0
2020-12-20,Norte,RO,89047.0,1698.0
2020-12-20,Norte,RR,65633.0,766.0
2020-12-20,Sul,RS,407755.0,8087.0
2020-12-20,Sul,SC,451620.0,4706.0
2020-12-20,Nordeste,SE,103955.0,2407.0
2020-12-20,Sudeste,SP,1383891.0,45029.0
2020-12-20,Norte,TO,87478.0,1216.0
2020-12-21,Norte,AC,40249.0,767.0
2020-12-21,Nordeste,AL,101435.0,2409.0
2020-12-21,Norte,AM,192327.0,5094.0
2020-12-21,Norte,AP,65422.0,880.0
2020-12-21,Nordeste,BA,464465.0,8772.0
2020-12-21,Nordeste,CE,318722.0,9916.0
2020-12-21,Centro-Oeste,DF,245243.0,4156.0
2020-12-21,Sudeste,ES,228520.0,4741.0
2020-12-21,Centro-Oeste,GO,301226.0,6668.0
2020-12-21,Nordeste,MA,199198.0,4433.0
2020-12-21,Sudeste,MG,496469.0,11142.0
2020-12-21,Centro-Oeste,MS,122187.0,2077.0
2020-12-21,Centro-Oeste,MT,172226.0,4335.0
2020-12-21,Norte,PA,286616.0,7063.0
2020-12-21,Nordeste,PB,159639.0,3552.0
2020-12-21,Nordeste,PE,208135.0,9443.0
2020-12-21,Nordeste,PI,138152.0,2769.0
2020-12-21,Sul,PR,375335.0,7271.0
2020-12-21,Sudeste,RJ,407575.0,24479.0
2020-12-21,Nordeste,RN,109734.0,2873.0
2020-12-21,Norte,RO,89583.0,1705.0
2020-12-21,Norte,RR,65727.0,766.0
2020-12-21,Sul,RS,409794.0,8159.0
2020-12-21,Sul,SC,454081.0,4771.0
2020-12-21,Nordeste,SE,104426.0,2413.0
2020-12-21,Sudeste,SP,1387834.0,45136.0
2020-12-21,Norte,TO,87695.0,1217.0
2020-12-22,Norte,AC,40314.0,769.0
2020-12-22,Nordeste,AL,101737.0,2417.0
2020-12-22,Norte,AM,193544.0,5111.0
2020-12-22,Norte,AP,65712.0,885.0
2020-12-22,Nordeste,BA,467126.0,8802.0
2020-12-22,Nordeste,CE,319690.0,9933.0
2020-12-22,Centro-Oeste,DF,245872.0,4169.0
2020-12-22,Sudeste,ES,230774.0,4782.0
2020-12-22,Centro-Oeste,GO,302097.0,6685.0
2020-12-22,Nordeste,MA,199535.0,4438.0
2020-12-22,Sudeste,MG,500670.0,11165.0
2020-12-22,Centro-Oeste,MS,123529.0,2108.0
2020-12-22,Centro-Oeste,MT,173252.0,4345.0
2020-12-22,Norte,PA,287535.0,7069.0
2020-12-22,Nordeste,PB,160611.0,3563.0
2020-12-22,Nordeste,PE,210081.0,9459.0
2020-12-22,Nordeste,PI,138586.0,2779.0
2020-12-22,Sul,PR,381409.0,7400.0
2020-12-22,Sudeste,RJ,411369.0,24594.0
2020-12-22,Nordeste,RN,110505.0,2885.0
2020-12-22,Norte,RO,90835.0,1721.0
2020-12-22,Norte,RR,65879.0,766.0
2020-12-22,Sul,RS,416000.0,8260.0
2020-12-22,Sul,SC,458727.0,4836.0
2020-12-22,Nordeste,SE,105018.0,2420.0
2020-12-22,Sudeste,SP,1398548.0,45395.0
2020-12-22,Norte,TO,88070.0,1218.0
2020-12-23,Norte,AC,40399.0,776.0
2020-12-23,Nordeste,AL,102170.0,2425.0
2020-12-23,Norte,AM,194406.0,5133.0
2020-12-23,Norte,AP,65938.0,891.0
2020-12-23,Nordeste,BA,470176.0,8830.0
2020-12-23,Nordeste,CE,320501.0,9942.0
2020-12-23,Centro-Oeste,DF,246397.0,4181.0
2020-12-23,Sudeste,ES,232579.0,4811.0
2020-12-23,Centro-Oeste,GO,303212.0,6723.0
2020-12-23,Nordeste,MA,199754.0,4445.0
2020-12-23,Sudeste,MG,507187.0,11260.0
2020-12-23,Centro-Oeste,MS,125181.0,2130.0
2020-12-23,Centro-Oeste,MT,174301.0,4360.0
2020-12-23,Norte,PA,288465.0,7078.0
2020-12-23,Nordeste,PB,161539.0,3573.0
2020-12-23,Nordeste,PE,211996.0,9487.0
2020-12-23,Nordeste,PI,139168.0,2788.0
2020-12-23,Sul,PR,384674.0,7468.0
2020-12-23,Sudeste,RJ,414344.0,24773.0
2020-12-23,Nordeste,RN,111970.0,2913.0
2020-12-23,Norte,RO,91574.0,1728.0
2020-12-23,Norte,RR,66103.0,766.0
2020-12-23,Sul,RS,416098.0,8345.0
2020-12-23,Sul,SC,462499.0,4885.0
2020-12-23,Nordeste,SE,105673.0,2427.0
2020-12-23,Sudeste,SP,1408930.0,45576.0
2020-12-23,Norte,TO,88376.0,1219.0
2020-12-24,Norte,AC,40638.0,779.0
2020-12-24,Nordeste,AL,102561.0,2432.0
2020-12-24,Norte,AM,195405.0,5151.0
2020-12-24,Norte,AP,66132.0,897.0
